Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0,1.1147794104220352,3.58391864684352e-28,-0.19104297734542638,-1.7528361688168769e-15,-0.22331222002959492,1.5400367361221636e-14
0.004070198718386411,1.1147777111696364,-0.0009089188232573738,-0.19104033704996617,-0.0008349694848368627,-0.22330758499196648,0.0012973788331781218
0.013514749410934085,1.1147606766204956,-0.003017778483290761,-0.1910138677438272,-0.0027722315205020507,-0.22326111781729777,0.004307815757821119
0.022964314103043143,1.1147253247637767,-0.005127082521028288,-0.19095892979251214,-0.004709832449264446,-0.22316467175613186,0.007319784585362471
0.032418527635417395,1.1146716376793766,-0.007236275867125851,-0.19087548250939065,-0.006647213754252384,-0.2230181714907517,0.010333122362704507
0.04187698204147081,1.1145996052251277,-0.009344792667334895,-0.19076349060156617,-0.008583806896030404,-0.22282154912517077,0.013347652279117881
0.05133927026629349,1.1145092250111317,-0.0114520662351818,-0.19062292410780451,-0.010519042479320992,-0.2225747440460269,0.01636319758157306
0.06080497403237517,1.114400502557533,-0.013557526544242419,-0.19045375862780037,-0.012452347974218618,-0.22227770328865784,0.01937957768750928
0.07027367655162196,1.1142734512313395,-0.015660603259285772,-0.19025597521409782,-0.014383150524466742,-0.22193038130451487,0.02239661221588544
0.07974496211008851,1.1141280922456227,-0.017760725837442815,-0.19002956036704402,-0.016310877064060935,-0.22153273990295613,0.025414120833440277
0.08921840626912818,1.1139644548303804,-0.01985732155469775,-0.1897745063034994,-0.01823495252981693,-0.2210847486673256,0.02843192011132044
0.09869358189765245,1.1137825761929634,-0.02194981705277382,-0.1894908109045538,-0.02015480130605358,-0.22058638480083814,0.03144982542571555
0.10817005883653287,1.1135825015448075,-0.02403763847124331,-0.18917847777296248,-0.022069847369961704,-0.22003763315853334,0.034467650828682694
0.11764739981305598,1.113364284217331,-0.026120210759538874,-0.18883751643666002,-0.023979513684935113,-0.21943848652931833,0.03748520772456825
0.12712516301420215,1.1131279856474692,-0.0281969584634744,-0.1884679423559563,-0.025883222946678414,-0.2187889455665645,0.04050230566683093
0.13660289926306282,1.1128736754787185,-0.030267305328638444,-0.18806977711839207,-0.027780397244171685,-0.21808901904187902,0.04351875143587066
0.14608015485049416,1.1126014315214303,-0.032330675148205555,-0.18764304842088117,-0.02967045886133093,-0.21733872371846505,0.04653434991665252
0.15555646984302768,1.1123113398184852,-0.034386491622191616,-0.18718779022407542,-0.031552830172130404,-0.2165380845205652,0.04954890353548945
0.16503137899020356,1.1120034946379567,-0.036434178788350084,-0.18670404279999495,-0.033426934059275895,-0.21568713450869165,0.05256221252340822
0.1745044028779996,1.1116779987944216,-0.038473159356643805,-0.18619185330457083,-0.03529219241467192,-0.21478591577190087,0.05557407207748691
0.18397505556544047,1.11133496345106,-0.040502856621553576,-0.1856512755435452,-0.037148027915313235,-0.21383447889505888,0.05858427476471675
0.19344284314709265,1.110974508184217,-0.04252269440640511,-0.1850823701583864,-0.03899386399649094,-0.2128328831583356,0.06159261003803823
0.20290725974017704,1.1105967611631153,-0.04453209647463216,-0.18448520500360194,-0.04082912433877127,-0.21178119706776327,0.06459886293441067
0.21236778511129245,1.1102018592973955,-0.046530486317212384,-0.18385985548455122,-0.04265323270069208,-0.21067949881096582,0.06760281329521568
0.22182389462393973,1.1097899478556423,-0.04851728954511939,-0.18320640406691135,-0.04446561512865136,-0.20952787524767702,0.07060423889764307
0.2312750428671452,1.109361181186541,-0.05049193073581386,-0.18252494154294985,-0.04626569710503251,-0.20832642398996132,0.07360291022910892
0.24072067089570365,1.1089157224750794,-0.05245383529308465,-0.18181556678242083,-0.048052905274288626,-0.20707525280826294,0.07659859276015
0.2501602025571018,1.108453743956249,-0.05440242901779842,-0.18107838722023295,-0.04982666708034332,-0.2057744803310149,0.07959104575225609
0.25959305076098327,1.1079754266465824,-0.05633713974840586,-0.18031351858731767,-0.05158641228897396,-0.2044242354046747,0.08258002421788342
0.26901860130922034,1.1074809611977336,-0.05825739440307262,-0.17952108644731124,-0.05333157032712858,-0.20302465963729446,0.08556527376894354
0.278436223765241,1.106970547421209,-0.06016262161800363,-0.1787012256265598,-0.05506157271693936,-0.20157590622165966,0.08854653403708075
0.2878452630561562,1.1064443947834035,-0.06205225045000945,-0.17785408121057927,-0.05677585193069528,-0.20007814152139425,0.09152353598897678
0.2972450409553618,1.1059027223988571,-0.06392571112719178,-0.1769798087543264,-0.05847384211013186,-0.19853154526780376,0.09449600237332817
0.3066348554902586,1.1053457591214502,-0.06578243539130689,-0.1760785746652519,-0.06015497941528233,-0.1969363110608583,0.09746364751078376
0.3160139741035844,1.1047737440157537,-0.06762185563919662,-0.17515055722102396,-0.061818701288977554,-0.19529264799459398,0.10042617511213818
0.3253816339701812,1.1041869264294089,-0.06944340553215218,-0.1741959469654084,-0.063464447055675,-0.1936007811853553,0.1033832783627291
0.3347370359791239,1.1035855664601355,-0.07124651940440332,-0.17321494776788138,-0.06509165743809499,-0.19186095347997267,0.10633463800960728
0.3440793554373615,1.1029699343505253,-0.07303063493163275,-0.17220777615772254,-0.06669977701947065,-0.19007342410899225,0.10927992572720968
0.3534077269971917,1.102340311523875,-0.07479519085060184,-0.17117466335649212,-0.0682882522412581,-0.18823847213096298,0.1122187993528338
0.36272124342799195,1.101696990780308,-0.07653962744189191,-0.17011585597671997,-0.06985653190500263,-0.18635639752447605,0.11515090250029186
0.372018955428107,1.10104027641062,-0.07826338724179785,-0.1690316166126504,-0.07140406788389539,-0.1844275220993058,0.11807586450507063
0.3812998688497339,1.100370484480159,-0.07996591530778899,-0.16792222473996543,-0.07293031543724293,-0.18245219097016782,0.12099329955994118
0.3905629508595312,1.0996879424516528,-0.08164666115270781,-0.16678797654890332,-0.0744347350243273,-0.18043077214602787,0.12390280866374523
0.39980711686702075,1.0989929901908673,-0.08330507719621985,-0.16562918710005556,-0.07591679100167274,-0.17836366027367076,0.12680397553128625
0.4090312307113556,1.0982859800399591,-0.08494061973774276,-0.16444619097882485,-0.07737595259192262,-0.17625127773429286,0.12969636668390774
0.4182341033205485,1.0975672769837528,-0.08655274968805923,-0.1632393431381745,-0.07881169464153108,-0.1740940761002073,0.1325795310673491
0.42741449745724613,1.0968372583126988,-0.0881409343907727,-0.16200901892828687,-0.08022349935265105,-0.1718925361643188,0.13545300158263424
0.43657112413004096,1.096096313899082,-0.08970464799161464,-0.16075561518468434,-0.08161085672352608,-0.1696471698887741,0.13831629401067655
0.44570263394575954,1.0953448468961484,-0.0912433710318128,-0.15947955207902711,-0.08297326431323955,-0.16735852376007243,0.1411689043713166
0.4548076252151878,1.094583273066184,-0.09275659294979526,-0.15818127269031218,-0.08431022959441101,-0.16502717810047512,0.14401031153336183
0.46388464447905586,1.0938120206621313,-0.09424381326135096,-0.15686124353464503,-0.08562127113130832,-0.16265374813061864,0.14683997745746377
0.47293219644841505,1.093031529458037,-0.09570454426086908,-0.15551995366072835,-0.08690592109767221,-0.1602388824905184,0.14965735037830755
0.4819487231130518,1.0922422523937405,-0.09713830872969353,-0.15415791826140535,-0.08816372340349118,-0.15778326993283073,0.15246185839223078
0.4909326251163296,1.091444653570316,-0.09854464453157155,-0.15277567605666015,-0.08939423789011808,-0.1552876348595113,0.15525291622541737
0.499882271669919,1.0906392070957491,-0.0999231071541708,-0.15137378810982285,-0.0905970426927056,-0.15275273545739684,0.15802992841442584
0.5087959818829001,1.0898263984591545,-0.10127326781189792,-0.1499528410574668,-0.09177173272717937,-0.15017936986087635,0.16079228362288076
0.5176720574253988,1.0890067212430092,-0.1025947194167881,-0.14851344223485866,-0.09291792504010477,-0.14756836770833426,0.16353936489357873
0.5265087639680077,1.0881806784051267,-0.1038870746162375,-0.1470562227610773,-0.09403525723332505,-0.14492059614094305,0.16627054401303204
0.5353043510661256,1.0873487800111905,-0.10514996958755385,-0.14558183441462738,-0.09512339089080664,-0.14223695460169405,0.16898518779391153
0.5440570671263986,1.0865115412928852,-0.10638306682043527,-0.14409094701112762,-0.09618201408789301,-0.13951837054975672,0.17168266280542516
0.5527651625942697,1.0856694817470154,-0.10758605602795758,-0.14258424757819452,-0.09721084226281586,-0.1367657984658911,0.17436233645334367
0.5614268831470218,1.0848231251929963,-0.1087586536434317,-0.14106244123643827,-0.09820961787725342,-0.13398022202358106,0.1770235749940634
0.5700405119590805,1.083972995001367,-0.10990060884495585,-0.1395262433603287,-0.09917811562115568,-0.13116264032870834,0.17966575662145362
0.5786043516278934,1.0831196151216642,-0.11101170109414363,-0.13797638205971338,-0.10011614033888439,-0.12831407302891795,0.18228826597418651
0.5871167373919811,1.082263508064166,-0.1120917418714955,-0.13641359515713017,-0.1010235285270071,-0.1254355553837834,0.1848904982641616
0.5955760644568835,1.0814051913841196,-0.11314057787790355,-0.1348386243098529,-0.10190015100774046,-0.12252812804002945,0.18747186767226723
0.6039807712179476,1.0805451785755358,-0.11415808844336896,-0.13325221709211024,-0.10274591070267274,-0.11959284145338012,0.19003180223705626
0.6123293727442978,1.0796839748725149,-0.11514418904863434,-0.13165511966250631,-0.10356074549640308,-0.11663074292597592,0.19256975406813953
0.6206204508052103,1.0788220774515254,-0.11609882926900983,-0.130048077407967,-0.10434462640508471,-0.11364287833713528,0.1950851962703385
0.6288526657484648,1.0779599734225136,-0.11702199326598031,-0.12843183143566372,-0.1050975578462296,-0.11063028617618377,0.19757762651076843
0.6370247620253835,1.0770981384774272,-0.11791369933496539,-0.12680711617403445,-0.10581957709205042,-0.10759399358150913,0.20004656862039047
0.6451355714719632,1.076237035797582,-0.11877399907142733,-0.12517465736659486,-0.10651075338585989,-0.10453501307019177,0.2024915734920283
0.6531840251832631,1.075377114072904,-0.11960297730334622,-0.1235351682799552,-0.1071711876430422,-0.10145433586525773,0.2049122225383233
0.6611691363134069,1.074518808658229,-0.12040074890021096,-0.1218893517936815,-0.10780100963476734,-0.09835293621531982,0.20730812237541832
0.6690900289081471,1.073662537854783,-0.12116746024433313,-0.12023789311363557,-0.10840037886841425,-0.09523175804356303,0.20967891332982938
0.6769459090225013,1.0728087054277815,-0.12190328480849817,-0.11858146434212093,-0.10896948078479027,-0.09209172386556404,0.21202426059363022
0.6847361026609503,1.0719576959580934,-0.1226084251831934,-0.11692071516468769,-0.10950852799243149,-0.0889337174208211,0.21434386536673455
0.6924600060448793,1.071109879768441,-0.12328310683281131,-0.11525628203563429,-0.11001775508931493,-0.08575860130841094,0.21663744980127644
0.7001171112248552,1.0702656097286491,-0.12392757898890287,-0.11358878159009465,-0.11049741902440641,-0.08256720470970456,0.21890476444958387
0.7077070064294434,1.0694252208332182,-0.12454211302452882,-0.11191880932332442,-0.1109477974706518,-0.07936032098482564,0.22114558811872242
0.7152293694543259,1.068589030602341,-0.12512700026717705,-0.11024693985533678,-0.11136918678572069,-0.07613870825635906,0.22335972565512255
0.72268394934162,1.0677573408557002,-0.12568254906410756,-0.10857372995968576,-0.11176189948349746,-0.07290309533375473,0.2255470023113777
0.7300705859527543,1.0669304353221511,-0.1262090848258664,-0.10689971323525889,-0.11212626385950693,-0.0696541714918701,0.22770726925955911
0.7373891824080234,1.0661085825466263,-0.12670694654473952,-0.10522540538789371,-0.11246262111862126,-0.0663925967038141,0.22984039525502784
0.7446397132976419,1.0652920348573343,-0.12717648609781523,-0.10355130159867494,-0.11277132450810763,-0.0631189965717575,0.23194626881400518
0.7518222282364714,1.0644810278763064,-0.12761806710172213,-0.1018778749040741,-0.113052738098476,-0.05983395910367261,0.2340247989759227
0.75893682099186,1.0636757839585786,-0.12803206174271936,-0.10020558268782251,-0.1133072343084476,-0.05653804740054905,0.236075906112741
0.7659836525289194,1.0628765095857264,-0.12841885108221912,-0.098534860739676,-0.11353519370659867,-0.05323178796676916,0.23809952837524237
0.772962930736845,1.0620833976789141,-0.12877882274024294,-0.09686612745602913,-0.11373700315626376,-0.049915678898562514,0.2400956155995361
0.7798749096752852,1.0612966277384273,-0.12911236988903474,-0.09519978358163388,-0.11391305483714127,-0.0465901893301291,0.2420641288822666
0.7867198900244885,1.0605163658664944,-0.12941989031371853,-0.09353621168479923,-0.11406374530467678,-0.043255758301659245,0.24400504048455396
0.793498210504997,1.0597427658398217,-0.1297017851040778,-0.09187577786632553,-0.11418947438665235,-0.039912798074670776,0.24591833117056344
0.8002102474447572,1.0589759692744412,-0.1299584578177794,-0.09021883156490414,-0.11429064436637461,-0.036561693648664,0.24780398987811422
0.8068564009950843,1.0582161073321037,-0.1301903132115256,-0.08856570871541405,-0.11436765904401612,-0.0332028090644172,0.2496620096527694
0.8134371044065247,1.0574632998061473,-0.1303977569414834,-0.08691672927382119,-0.11442092323431875,-0.029836482330788738,0.25149239008009555
0.8199528211225824,1.056717655608098,-0.13058119475814514,-0.08527219773630734,-0.11445084203740061,-0.026463026337088587,0.2532951362634071
0.8264040312445737,1.0559792744818493,-0.13074103151845254,-0.08363240641317997,-0.11445782017981834,-0.02308273545646996,0.25507025489382346
0.8327912365219495,1.0552482466058375,-0.13087767084191362,-0.08199763409852899,-0.11444226156604995,-0.01969588275842919,0.25681775548564345
0.8391149681407944,1.0545246518805693,-0.1309915147161471,-0.08036814397083251,-0.11440456870650961,-0.016302715507508093,0.2585376523127081
0.8453757650979168,1.0538085625879825,-0.13108296256889612,-0.07874418907692868,-0.11434514231492024,-0.012903466410090882,0.2602299583262362
0.8515741749651151,1.0531000434897053,-0.1311524109986669,-0.07712601217927942,-0.1142643810361947,-0.009498353299142207,0.261894685272891
0.8577107586244901,1.0523991514729427,-0.13120025351983725,-0.07551384455143263,-0.11416268108969076,-0.006087576558452544,0.26353184485605513
0.8637860868985495,1.0517059361247345,-0.13122688019473636,-0.07390790687930156,-0.11404043599333835,-0.002671320933739081,0.265141447698559
0.8698007356339296,1.0510204404812966,-0.13123267734118865,-0.07230841061137612,-0.11389803640280469,0.0007502416543728485,0.26672350192880806
0.8757552916473388,1.0503427005377606,-0.13121802730098733,-0.07071555644379651,-0.11373586974440787,0.004176955402978794,0.2682780146424528
0.8816526368916378,1.0496724860617355,-0.13118329075556684,-0.06912891807619895,-0.11355424549277947,0.0076100180422269854,0.26980558103008273
0.8874942252072681,1.049009725119677,-0.1311288082929401,-0.06754843525593023,-0.11335348871115566,0.011049852882936978,0.27130640721013394
0.8932806024269205,1.0483544442755341,-0.13105491722634927,-0.06597428316672586,-0.11313394472083357,0.014496372850823747,0.2727804562471644
0.8990123079310633,1.047706666054535,-0.13096195093454802,-0.06440663212048231,-0.11289595618956612,0.0179494958509588,0.27422768439254436
0.9046898757959904,1.0470664089590007,-0.13085023885918234,-0.06284564739542634,-0.1126398631212332,0.02140914499041497,0.2756480413576193
0.9103138438657172,1.046433686591676,-0.13072010628604444,-0.06129148686616417,-0.1123660024244112,0.024875253759640715,0.2770414725295457
0.9158847492848989,1.04580850830866,-0.1305718743256628,-0.05974430232589976,-0.11207470802099523,0.02834776311067559,0.2784079177509605
0.9214031164538673,1.045190880709759,-0.13040586023181328,-0.058204242965324955,-0.1117663114911521,0.031826613549210535,0.2797473083340212
0.9268694806758611,1.044580805125322,-0.13022237671530504,-0.05667144891381288,-0.11144114079384838,0.035311759596737,0.28105957278824806
0.9322843654401821,1.0439782802971573,-0.1300217325661883,-0.05514605768313882,-0.11109952148790224,0.038803155210612145,0.2823446312299863
0.9376482965233683,1.0433833009338416,-0.12980423219759776,-0.05362820034483815,-0.11074177592462954,0.042300762365653624,0.28360239874758264
0.9429617940949983,1.0427958587201518,-0.12957017590494055,-0.05211800386307843,-0.11036822372398267,0.04580454566821155,0.2848327834690486
0.9482253718665419,1.0422159425318165,-0.1293198599468452,-0.050615591470360086,-0.10997918189052501,0.04931447134741732,0.2860356863686447
0.9534395476958653,1.0416435373894606,-0.1290535760422769,-0.0491210797562169,-0.10957496404124316,0.05283051397521754,0.28721100365974844
0.9586048307047049,1.041078625999344,-0.12877161197045586,-0.04763458245242924,-0.10915588135364845,0.05635264756293977,0.2883586238072875
0.9637217272376215,1.0405211882108611,-0.12847425131748808,-0.04615620885186616,-0.10872224216403567,0.05988084913843204,0.2894784288845127
0.9687907444092752,1.0399712007471489,-0.1281617732528549,-0.04468606288497817,-0.10827435165577827,0.0634151009045777,0.290570295301326
0.973812380352089,1.039428638376704,-0.1278344531236459,-0.04322424605070011,-0.10781251271954644,0.06695538313745718,0.2916340916648851
0.9787871333406429,1.038893473029079,-0.12749256192762848,-0.041770854883257075,-0.10733702518789391,0.07050168015954994,0.2926696807489413
0.9837154935719457,1.0383656747866474,-0.12713636687917404,-0.040325983453241246,-0.10684818662520863,0.0740539741729521,0.2936769177547279
0.9885979538046683,1.0378452108440386,-0.1267661306889805,-0.038889720359794384,-0.10634629132411558,0.07761225252106246,0.2946556525081276
0.9934349963337717,1.037332047001328,-0.1263821125399019,-0.03746215265377424,-0.1058316316333968,0.08117649792975155,0.295605726808356
0.9982271072484187,1.0368261462414925,-0.125984567031193,-0.03604336174351935,-0.1053044965180945,0.08474669855436683,0.29652697728735866
1.0029747619156624,1.0363274703646561,-0.12557374536087199,-0.03463342777750892,-0.10476517313301287,0.08832283693303601,0.2974192325690731
1.0076784338067308,1.0358359791404779,-0.12514989467603244,-0.03323242714094285,-0.10421394593266144,0.09190489609621075,0.29828231504180464
1.0123385936067502,1.035351630493694,-0.1247132581634635,-0.03184043280965024,-0.10365109678244828,0.09549285859192994,0.29911604068855
1.0169557099483137,1.034874380517044,-0.12426407500014743,-0.030457514220250205,-0.10307690488478422,0.09908670673858905,0.2999202192237733
1.0215302428540423,1.0344041842317513,-0.12380258103817751,-0.029083739327882132,-0.10249164763579618,0.10268641714769053,0.30069465299613246
1.0260626511376216,1.0339409949001137,-0.12332900814929125,-0.027719172484554744,-0.10189559976227869,0.10629196607286771,0.30143913835152275
1.0305533914102036,1.0334847642121734,-0.12284358433355985,-0.0263638748182607,-0.10128903344912504,0.10990332835267062,0.30215346546698474
1.0350029091822823,1.0330354432625675,-0.12234653474816964,-0.02501790700931987,-0.10067221959813676,0.11352046984285878,0.30283741702441236
1.0394116558901267,1.0325929808982446,-0.12183807989395375,-0.02368132423267981,-0.10004542554446208,0.11714336079582142,0.30349077095539917
1.043780070906156,1.0321573256088126,-0.12131843766210221,-0.022354181680316436,-0.09940891757512771,0.12077196090131506,0.3041132977341059
1.0481085938308707,1.0317284243556883,-0.1207878220063211,-0.02103653092327203,-0.09876295925651388,0.12440622892711935,0.3047047623421921
1.052397659925599,1.0313062231002854,-0.12024644350715397,-0.01972842137327163,-0.09810781210622652,0.12804611863543194,0.30526492366186797
1.0566476987455733,1.0308906670006146,-0.11969450961549923,-0.018429900780312345,-0.09744373585547204,0.13169157721251062,0.3057935344275907
1.0608591378679677,1.0304817001072033,-0.11913222423758665,-0.01714101417178089,-0.09677098791670344,0.13534254806246124,0.3062903418258252
1.0650323986450385,1.0300792658383116,-0.11855978834780348,-0.015861805224851307,-0.09608982408822761,0.13899896678202592,0.30675508709844407
1.0691678989384616,1.0296833067698468,-0.11797739969965923,-0.014592315504495008,-0.09540049817090299,0.14266076311348513,0.3071875060319627
1.0732660528696092,1.0292937647171114,-0.11738525291430468,-0.013332584609867474,-0.09470326203994771,0.14632786036521855,0.30758732906706865
1.077327271007288,1.028910580772547,-0.11678353950972735,-0.012082650184930918,-0.09399836564444561,0.15000017521627265,0.3079542814665393
1.0813519601380834,1.0285336953814022,-0.11617244799071424,-0.010842548055666198,-0.09328605707670229,0.15367761714871125,0.3082880834522747
1.0853405220745727,1.028163048503716,-0.11555216409599359,-0.009612312662984322,-0.09256658282053021,0.15736008697465464,0.30858845029466503
1.0892933532308042,1.0277985796989022,-0.11492287094885431,-0.008391977258842512,-0.09184018788028446,0.1610474760147694,0.30885509251905363
1.0932108491025905,1.0274402277597843,-0.11428474840987099,-0.007181572584599579,-0.09110711499088017,0.16473966989874145,0.3090877164200042
1.097093400815554,1.0270879310815213,-0.11363797366703074,-0.005981127994806905,-0.09036760526056536,0.16843654503549424,0.3092860239956087
1.100941392462455,1.0267416279430113,-0.11298272176700329,-0.004790672339889291,-0.08962189872754278,0.17213796564799874,0.30944971309395414
1.1047552077855314,1.0264012559441609,-0.1123191645628994,-0.003610231955831024,-0.08887023311033974,0.17584378977934942,0.3095784779905214
1.1085352236913137,1.0260667526319336,-0.11164747187823157,-0.002439832724273487,-0.08811284508448623,0.1795538627046704,0.30967200935914824
1.1122818143735296,1.0257380551688946,-0.1109678108714799,-0.0012794988492972528,-0.08734996950768475,0.1832680205324043,0.3097299947237472
1.1159953503503999,1.0254151004593755,-0.11028034626019007,-0.00012925320555260615,-0.08658183962275405,0.18698608893491203,0.30975211869156655
1.1196761984262886,1.0250978251905245,-0.10958524039056947,0.0010108826011812663,-0.08580868708198204,0.19070788276504522,0.30973806324616987
1.123324725657611,1.0247861655313224,-0.1088826525296819,0.0021408894152205697,-0.08503074111026827,0.19443320978295334,0.30968750798141753
1.126941297738342,1.0244800573190167,-0.10817273917500755,0.0032607499841573375,-0.0842482288079888,0.19816186884302922,0.3096001302662833
1.1305262697508414,1.0241794368740909,-0.10745565594159212,0.004370446050021893,-0.0834613771712381,0.20189364000464666,0.30947560581895034
1.1340799912561748,1.0238842405847453,-0.10673155670795707,0.0054699598852266,-0.08267041206805026,0.20562828923635232,0.3093136091634602
1.1376028106329896,1.0235944045755152,-0.10600059280565532,0.006559275595740404,-0.08187555728717753,0.2093655726290353,0.3091138138336523
1.1410950693007111,1.0233098652155284,-0.10526291426736237,0.0076383772963675425,-0.08107703583366799,0.2131052299926894,0.3088758930483204
1.1445571073541974,1.0230305586818862,-0.1045186687301149,0.008707250817489376,-0.08027506866610999,0.2168469905059825,0.308599519823833
1.147989259934039,1.0227564212852125,-0.10376800225575714,0.009765882548746722,-0.07946987551752208,0.22059056855958822,0.3082843676146552
1.1513918586652783,1.0224873893779305,-0.10301105909586392,0.010814259851545577,-0.0786616745670639,0.22433566499596366,0.3079301106719968
1.1547652329932836,1.0222233992764305,-0.10224798144777587,0.011852371439053475,-0.0778506821087018,0.2280819683300719,0.3075364243280244
1.1581097072402926,1.0219643875184028,-0.10147891017259862,0.012880206440205015,-0.07703711324177383,0.23182915124401535,0.3071029857747609
1.1614256016361426,1.0217102908019007,-0.1007039846430385,0.013897754691555263,-0.07622118162564429,0.23557687143054248,0.3066294744951733
1.1647132339971495,1.0214610458795683,-0.09992334241280611,0.01490500722701718,-0.07540309905169376,0.23932477325230914,0.3061155725281407
1.1679729174286442,1.0212165897567482,-0.09913711981461606,0.015901955549044746,-0.07458307599076514,0.24307248492161065,0.3055609653165282
1.1712049620749563,1.020976859578841,-0.09834545161062716,0.01688859214338268,-0.07376132114095295,0.24681962027270452,0.30496534198895614
1.1744096765978282,1.020741792546211,-0.09754847067131359,0.017864910906921744,-0.07293804101455204,0.2505657803320529,0.3043283955663455
1.1775873620118873,1.0205113263867276,-0.09674630956449704,0.018830905250120433,-0.07211344149296545,0.2543105459450622,0.3036498247392028
1.1807383204037987,1.0202853987359541,-0.09593909844173981,0.019786570735209504,-0.07128772555484578,0.25805348782030085,0.3029293326988667
1.1838628470449988,1.0200639477298257,-0.0951269670759949,0.0207319026609041,-0.07046109528265139,0.261794157124719,0.3021666293725033
1.1869612348042808,1.0198469117009743,-0.09431004380987834,0.0216668973907209,-0.06963375068578095,0.26553209055247023,0.30136143111060243
1.190033773696717,1.0196342292308407,-0.09348845571407365,0.02259155220106276,-0.06880588977161807,0.2692668097250911,0.300513461357528
1.1930807503544618,1.0194258392041398,-0.09266232877669317,0.023505865109304556,-0.06797770864233439,0.27299782049102317,0.299622451399991
1.1961024482302882,1.0192216808107972,-0.091831787901186,0.02440983492498072,-0.06714940139508531,0.27672461312533214,0.29868814094773044
1.1990991474836328,1.0190216935692753,-0.0909969569881472,0.02530346120687055,-0.06632116010503115,0.2804466621674614,0.29771027881274975
1.2020711227793115,1.018825817485381,-0.09015795961218982,0.02618674360296889,-0.06549317539130836,0.2841634236577431,0.29668862434826415
1.2050186485946681,1.0186339927139718,-0.08931491758567374,0.027059683425735854,-0.06466563489276228,0.28787434177347726,0.2956229463539447
1.2079419936911715,1.0184461599381254,-0.08846795256296243,0.02792228200378448,-0.06383872474958163,0.29157884198096956,0.2945130256340736
1.2108414253829964,1.0182622601029485,-0.08761718487405197,0.02877454194534616,-0.06301262835115412,0.295276336475411,0.2933586541756764
1.2137172076608091,1.018082234552106,-0.08676273409971244,0.029616466578892185,-0.06218752679837134,0.2989662219462125,0.29215963648260146
1.2165695993806753,1.0179060251504912,-0.08590471966772578,0.030448059426959103,-0.06136359936805694,0.30264787736556487,0.2909157910965316
1.2193988580577966,1.0177335740581006,-0.08504325977126422,0.03126932531878404,-0.060541022360842967,0.30632066902407074,0.2896269497299477
